time,demo_network.H_7.obuf.Throughput-obuf
0.000050001,0.00128
0.000100001,0
0.000150001,0
0.000200001,0
0.000250001,0
0.000300001,0
0.000350001,0
0.000400001,0
0.000450001,0
0.000500001,0
0.000550001,0
0.000600001,0
0.000650001,0
0.000700001,0
0.000750001,0
0.000800001,0
0.000850001,0
0.000900001,0
0.000950001,0
0.001000001,0
0.001050001,0
0.001100001,0
0.001150001,0
0.001200001,0
0.001250001,0
0.001300001,0
0.001350001,0
0.001400001,0
0.001450001,0
0.001500001,0
0.001550001,0
0.001600001,0
0.001650001,0
0.001700001,0
0.001750001,0
0.001800001,0
0.001850001,0
0.001900001,0
0.001950001,0
0.002000001,0
0.002050001,0
0.002100001,0
0.002150001,0
0.002200001,0
0.002250001,0
0.002300001,0
0.002350001,0
0.002400001,0
0.002450001,0
0.002500001,0
0.002550001,0
0.002600001,0
0.002650001,0
0.002700001,0
0.002750001,0
0.002800001,0
0.002850001,0
0.002900001,0
0.002950001,0
0.003000001,0
0.003050001,0
0.003100001,0
0.003150001,0
0.003200001,0
0.003250001,0
0.003300001,0
0.003350001,0
0.003400001,0
0.003450001,0
0.003500001,0
0.003550001,0
0.003600001,0
0.003650001,0
0.003700001,0
0.003750001,0
0.003800001,0
0.003850001,0
0.003900001,0
0.003950001,0
0.004000001,0
0.004050001,0
0.004100001,0
0.004150001,0
0.004200001,0
0.004250001,0
0.004300001,0
0.004350001,0
0.004400001,0
0.004450001,0
0.004500001,0
0.004550001,0
0.004600001,0
0.004650001,0
0.004700001,0
0.004750001,0
0.004800001,0
0.004850001,0
0.004900001,0
0.004950001,0
0.005000001,0
0.005050001,0
0.005100001,0
0.005150001,0
0.005200001,0
0.005250001,0
0.005300001,0
0.005350001,0
0.005400001,0
0.005450001,0
0.005500001,0
0.005550001,0
0.005600001,0
0.005650001,0
0.005700001,0
0.005750001,0
0.005800001,0
0.005850001,0
0.005900001,0
0.005950001,0
0.006000001,0
0.006050001,0
0.006100001,0
0.006150001,0
0.006200001,0
0.006250001,0
0.006300001,0
0.006350001,0
0.006400001,0
0.006450001,0
0.006500001,0
0.006550001,0
0.006600001,0
0.006650001,0
0.006700001,0
0.006750001,0
0.006800001,0
0.006850001,0
0.006900001,0
0.006950001,0
0.007000001,0
0.007050001,0
0.007100001,0
0.007150001,0
0.007200001,0
0.007250001,0
0.007300001,0
0.007350001,0
0.007400001,0
0.007450001,0
0.007500001,0
0.007550001,0
0.007600001,0
0.007650001,0
0.007700001,0
0.007750001,0
0.007800001,0
0.007850001,0
0.007900001,0
0.007950001,0
0.008000001,0
0.008050001,0
0.008100001,0
0.008150001,0
0.008200001,0
0.008250001,0
0.008300001,0
0.008350001,0
0.008400001,0
0.008450001,0
0.008500001,0
0.008550001,0
0.008600001,0
0.008650001,0
0.008700001,0
0.008750001,0
0.008800001,0
0.008850001,0
0.008900001,0
0.008950001,0
0.009000001,0
0.009050001,0
0.009100001,0
0.009150001,0
0.009200001,0
0.009250001,0
0.009300001,0
0.009350001,0
0.009400001,0
0.009450001,0
0.009500001,0
0.009550001,0
0.009600001,0
0.009650001,0
0.009700001,0
0.009750001,0
0.009800001,0
0.009850001,0
0.009900001,0
0.009950001,0
0.010000001,0
0.010050001,0
0.010100001,0
0.010150001,0
0.010200001,0
0.010250001,0
0.010300001,0
0.010350001,0
0.010400001,0
0.010450001,0
0.010500001,0
0.010550001,0
0.010600001,0
0.010650001,0
0.010700001,0
0.010750001,0
0.010800001,0
0.010850001,0
0.010900001,0
0.010950001,0
0.011000001,0
0.011050001,0
0.011100001,0
0.011150001,0
0.011200001,0
0.011250001,0
0.011300001,0
0.011350001,0
0.011400001,0
0.011450001,0
0.011500001,0
0.011550001,0
0.011600001,0
0.011650001,0
0.011700001,0
0.011750001,0
0.011800001,0
0.011850001,0
0.011900001,0
0.011950001,0
0.012000001,0
0.012050001,0
0.012100001,0
0.012150001,0
0.012200001,0
0.012250001,0
0.012300001,0
0.012350001,0
0.012400001,0
0.012450001,0
0.012500001,0
0.012550001,0
0.012600001,0
0.012650001,0
0.012700001,0
0.012750001,0
0.012800001,0
0.012850001,0
0.012900001,0
0.012950001,0
0.013000001,0
0.013050001,0
0.013100001,0
0.013150001,0
0.013200001,0
0.013250001,0
0.013300001,0
0.013350001,0
0.013400001,0
0.013450001,0
0.013500001,0
0.013550001,0
0.013600001,0
0.013650001,0
