time,demo_network.H_6.obuf.Throughput-obuf
0.000025001,0.00256
0.000050001,0
0.000075001,0
0.000100001,0
0.000125001,0
0.000150001,0
0.000175001,0
0.000200001,0
0.000225001,0
0.000250001,0
0.000275001,0
0.000300001,0
0.000325001,0
0.000350001,0
0.000375001,0
0.000400001,0
0.000425001,0
0.000450001,0
0.000475001,0
0.000500001,0
0.000525001,0
0.000550001,0
0.000575001,0
0.000600001,0
0.000625001,0
0.000650001,0
0.000675001,0
0.000700001,0
0.000725001,0
0.000750001,0
0.000775001,0
0.000800001,0
0.000825001,0
0.000850001,0
0.000875001,0
0.000900001,0
0.000925001,0
0.000950001,0
0.000975001,0
0.001000001,0
0.001025001,0
0.001050001,0
0.001075001,0
0.001100001,0
0.001125001,0
0.001150001,0
0.001175001,0
0.001200001,0
0.001225001,0
0.001250001,0
0.001275001,0
0.001300001,0
0.001325001,0
0.001350001,0
0.001375001,0
0.001400001,0
0.001425001,0
0.001450001,0
0.001475001,0
0.001500001,0
0.001525001,0
0.001550001,0
0.001575001,0
0.001600001,0
0.001625001,0
0.001650001,0
0.001675001,0
0.001700001,0
0.001725001,0
0.001750001,0
0.001775001,0
0.001800001,0
0.001825001,0
0.001850001,0
0.001875001,0
0.001900001,0
0.001925001,0
0.001950001,0
0.001975001,0
0.002000001,0
0.002025001,0
0.002050001,0
0.002075001,0
0.002100001,0
0.002125001,0
0.002150001,0
0.002175001,0
0.002200001,0
0.002225001,0
0.002250001,0
0.002275001,0
0.002300001,0
0.002325001,0
0.002350001,0
0.002375001,0
0.002400001,0
0.002425001,0
0.002450001,0
0.002475001,0
0.002500001,0
0.002525001,0
0.002550001,0
0.002575001,0
0.002600001,0
0.002625001,0
0.002650001,0
0.002675001,0
0.002700001,0
0.002725001,0
0.002750001,0
0.002775001,0
0.002800001,0
0.002825001,0
0.002850001,0
0.002875001,0
0.002900001,0
0.002925001,0
0.002950001,0
0.002975001,0
0.003000001,0
0.003025001,0
0.003050001,0
0.003075001,0
0.003100001,0
0.003125001,0
0.003150001,0
0.003175001,0
0.003200001,0
0.003225001,0
0.003250001,0
0.003275001,0
0.003300001,0
0.003325001,0
0.003350001,0
0.003375001,0
0.003400001,0
0.003425001,0
0.003450001,0
0.003475001,0
0.003500001,0
0.003525001,0
0.003550001,0
0.003575001,0
0.003600001,0
0.003625001,0
0.003650001,0
0.003675001,0
0.003700001,0
0.003725001,0
0.003750001,0
0.003775001,0
0.003800001,0
0.003825001,0
0.003850001,0
0.003875001,0
0.003900001,0
0.003925001,0
0.003950001,0
0.003975001,0
0.004000001,0
0.004025001,0
0.004050001,0
0.004075001,0
0.004100001,0
0.004125001,0
0.004150001,0
0.004175001,0
0.004200001,0
0.004225001,0
0.004250001,0
0.004275001,0
0.004300001,0
0.004325001,0
0.004350001,0
0.004375001,0
0.004400001,0
0.004425001,0
0.004450001,0
0.004475001,0
0.004500001,0
0.004525001,0
0.004550001,0
0.004575001,0
0.004600001,0
0.004625001,0
0.004650001,0
0.004675001,0
0.004700001,0
0.004725001,0
0.004750001,0
0.004775001,0
0.004800001,0
0.004825001,0
0.004850001,0
0.004875001,0
0.004900001,0
0.004925001,0
0.004950001,0
0.004975001,0
0.005000001,0
0.005025001,0
0.005050001,0
0.005075001,0
0.005100001,0
0.005125001,0
0.005150001,0
0.005175001,0
0.005200001,0
0.005225001,0
0.005250001,0
0.005275001,0
0.005300001,0
0.005325001,0
0.005350001,0
0.005375001,0
0.005400001,0
